,Unnamed: 0,id,artists,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify_popularity
828,828,6FB3v4YcR57y4tXFcdxI1E,Taylor Swift,I Knew You Were Trouble.,2000,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4,77.0
829,829,49X0LAl6faAusYq02PRAY6,Modjo,Lady - Hear Me Tonight,2000,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154,4,76.0
830,830,10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,Dani California,2000,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,4,76.0
831,831,2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,"Sugar, We're Goin Down",2000,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4,77.0
832,832,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,The Pretender,2000,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,77.0
833,833,3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,2000,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4,76.0
834,834,2tJulUYLDKOg9XrtVkMgcJ,Bruno Mars,Grenade,2000,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091,4,77.0
835,835,0ARK753YaiJbpLUk7z5yIM,Nelly & Kelly Rowland,Dilemma,2000,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,4,77.0
836,836,3FtYbEfBqAlGO46NUDQSAt,MGMT,Electric Feel,2000,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3,76.0
837,837,68vgtRHr7iZHpzGpon6Jlo,Usher & Alicia Keys,My Boo,2000,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4,77.0
838,838,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Put Your Records On,2000,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,76.0
839,839,5IVuqXILoxVWvWEPm82Jxr,Beyoncé & JAY-Z,Crazy In Love (feat. Jay-Z),2000,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4,77.0
840,840,5Q0Nhxo0l2bP3pNjpGJwV1,Miley Cyrus,Party In The U.S.A.,2000,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,75.0
841,841,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg & Pharrell Williams,Drop It Like It's Hot,2000,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,266067,4,76.0
842,842,00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,Sk8er Boi,2000,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4,76.0
843,843,1gv4xPanImH17bKZ9rOveR,P!nk,Raise Your Glass,2000,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,202960,4,76.0
844,844,2VOomzT6VavJOGBeySqaMc,Rihanna,Disturbia,2000,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4,80.0
845,845,3ZffCQKLFLUvYM59XKLbVm,Green Day,Wake Me up When September Ends,2000,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,4,77.0
846,846,2q4rjDy9WhaN3o9MvDbO21,Soulja Boy & Sammie,Kiss Me Thru The Phone,2000,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387,4,76.0
847,847,5VGlqQANWDKJFl0MBG3sg2,Kings of Leon,Use Somebody,2000,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,76.0
848,848,70wYA8oYHoMzhRRkARoMhU,The Killers,When You Were Young,2000,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,4,76.0
849,849,3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,2000,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,4,75.0
850,850,2V4bv1fNWfTcyRJKmej6Sj,Mike Posner & Gigamesh,Cooler Than Me - Single Mix,2000,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4,75.0
851,851,4TsmezEQVSZNNPv5RJ65Ov,Rihanna,Pon de Replay,2000,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,79.0
852,852,1AWQoqb9bSvzTjaLralEkT,Justin Timberlake,Rock Your Body,2000,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4,76.0
853,853,0JiY190vktuhSGN6aqJdrt,P!nk,So What,2000,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4,75.0
854,854,5GorCbAP4aL0EJ16frG2hd,Green Day,Boulevard of Broken Dreams,2000,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,76.0
855,855,3NZJlJemX3mzjf56MqC5ML,Chris Brown,Forever,2000,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4,75.0
856,856,4fixebDZAVToLbUCuEloa2,Britney Spears,Womanizer,2000,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4,75.0
857,857,7LR85XLWw2yXqKBSI5brbG,JAY-Z & Rihanna & Kanye West,Run This Town,2000,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,267520,4,77.0
858,858,6brl7bwOHmGFkNw3MBqssT,Ne-Yo,So Sick,2000,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,207187,4,76.0
859,859,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Here Without You,2000,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,4,75.0
860,860,7H6ev70Weq6DdpZyyTmUXk,Destiny's Child,Say My Name,2000,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,271333,4,75.0
861,861,3Gf5nttwcX9aaSQXRWidEZ,Nelly & City Spud,Ride Wit Me,2000,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782,4,75.0
862,862,4VqPOruhp5EdPBeR92t6lQ,Muse,Uprising,2000,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,75.0
863,863,0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,"Dance, Dance",2000,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4,76.0
864,864,60jzFy6Nn4M0iD1d94oteF,Rihanna,Rude Boy,2000,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920,4,75.0
865,865,7ElF5zxOwYP4qVSWVvse3W,Taio Cruz,Break Your Heart,2000,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547,4,74.0
866,866,0vg4WnUWvze6pBOJDTq99k,James Blunt,You're Beautiful,2000,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4,75.0
867,867,5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,Best of You,2000,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627,4,75.0
868,868,2lnzGkdtDj5mtlcOW2yRtG,Shakira,"Whenever, Wherever",2000,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,4,74.0
869,869,1sTsuZTdANkiFd7T34H3nb,The Killers,Human,2000,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4,74.0
870,870,45hOioMDJktr86iKDHC8gr,Avril Lavigne,Girlfriend,2000,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,4,74.0
871,871,3850dYVgOFIXJh5U4BFEWH,Madonna,Hung Up,2000,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4,74.0
872,872,455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),2000,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,4,74.0
873,873,5R8dQOPq8haW94K7mgERlO,Lady Gaga,Poker Face,2000,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,4,75.0
874,874,04KTF78FFg8sOHC1BADqbY,Nelly,Hot In Herre,2000,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240,4,74.0
875,875,0mUyMawtxj1CJ76kn9gIZK,Daniel Powter,Bad Day,2000,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4,74.0
876,876,4dyx5SzxPPaD8xQIid5Wjj,Peter Bjorn and John,Young Folks,2000,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693,4,74.0
877,877,3jlbL2OTD5YmIunYzgQTAN,T.I. & Rihanna,Live Your Life,2000,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,338853,4,74.0
878,878,7wZUrN8oemZfsEd1CGkbXE,Leona Lewis,Bleeding Love,2000,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,262467,4,74.0
879,879,4mmkhcEm1Ljy1U9nwtsxUo,Kanye West,Through The Wire,2000,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,74.0
880,880,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,By the Way,2000,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4,74.0
881,881,34ceTg8ChN5HjrqiIYCn9Q,Ne-Yo,Miss Independent,2000,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,232000,4,75.0
882,882,1AdYZ6X00nXmO613Y7GJOl,blink-182,I Miss You,2000,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,227250,4,76.0
883,883,5qTvkDrSfvwDv6RBjjcfQr,Sean Paul,Get Busy,2000,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,211666,4,75.0
884,884,25FTMokYEbEWHEdss5JLZS,Wheatus,Teenage Dirtbag,2000,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,241667,4,75.0
885,885,6ucR4KfvsBFWCMVFDvyKKl,Timbaland & OneRepublic,Apologize - feat. One Republic,2000,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016,184400,4,76.0
886,886,4JehYebiI9JE8sR8MisGVb,Beyoncé,Halo,2000,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4,74.0
887,887,3GpbwCm3YxiWDvy29Uo3vP,Flo Rida,Right Round,2000,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4,74.0
888,888,64yrDBpcdwEdNY9loyEGbX,Green Day,21 Guns,2000,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,321093,4,74.0
889,889,2T3jgoAMbBXiMMD8pSc6QL,Amy Macdonald,This Is The Life,2000,0.628,0.882,1,-5.024,0,0.0323,0.259,0.0,0.065,0.853,95.083,184413,4,74.0
890,890,0VwNdo84DaVYLIkbVO86ND,Taylor Swift,We Are Never Ever Getting Back Together,2000,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,4,75.0
891,891,0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,2000,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4,75.0
892,892,22PMfvdz35fFKYnJyMn077,Bruno Mars,Marry You,2000,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4,74.0
893,893,7jk7gqyEonmVVYahZN5zhW,Britney Spears,Circus,2000,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4,74.0
894,894,1vcxF91pWs9uNwDROuiCPB,Rise Against,Savior,2000,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,242280,4,75.0
895,895,5QpaGzWp0hwB5faV8dkbAz,The Calling,Wherever You Will Go,2000,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,4,74.0
896,896,5BSclXJTa9B0iURhUjZo50,Shakira & Alejandro Sanz,La Tortura (feat. Alejandro Sanz),2000,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,212893,4,74.0
897,897,3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,Can't Get You out of My Head,2000,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,73.0
898,898,1IAzD1muglOxOcPbUHs70R,T.I.,Whatever You Like,2000,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533,4,73.0
899,899,1zNXF2svmdlNxfS5XeNUgr,Norah Jones,Don't Know Why,2000,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4,75.0
900,900,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,2010,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4,80.0
901,901,34gCuhDGsG4bRPIf9bb02f,Ed Sheeran,Thinking out Loud,2010,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,83.0
902,902,0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,2010,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,84.0
903,903,1WkMMavIMc4JZ8cfMmxHkI,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2010,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4,72.0
904,904,7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,2010,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4,81.0
905,905,41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,idontwannabeyouanymore,2010,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,203569,3,80.0
906,906,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,One Last Time,2010,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4,82.0
907,907,72jbDTw1piOOj770jWNeaG,The Chainsmokers,Paris,2010,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,73.0
908,908,5Nm9ERjJZ5oyfXZTECKmRt,Sam Smith,Stay With Me,2010,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,83.0
909,909,3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2010,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,78.0
910,910,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,2010,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,79.0
911,911,6QfS2wq5sSC1xAJCQsTSlj,Lady Gaga & Bradley Cooper,Shallow - Radio Edit,2010,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,217213,4,72.0
912,912,0e7ipj03S05BNilyu5bRzt,Post Malone & 21 Savage,rockstar (feat. 21 Savage),2010,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,84.0
913,913,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,2010,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,92.0
914,914,7ef4DlsgrMEH11cDZd32M6,Calvin Harris & Dua Lipa,One Kiss (with Dua Lipa),2010,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,87.0
915,915,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,2010,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,88.0
916,916,3JvKfv6T31zO0ini8iNItO,Tom Odell,Another Love,2010,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4,92.0
917,917,09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,2010,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3,88.0
918,918,0u2P5u6lvoDfwTYjAADbn4,Billie Eilish & Khalid,lovely (with Khalid),2010,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4,88.0
919,919,0fea68AdmYNygeTGI4RC18,J Balvin & Bad Bunny,LA CANCIÓN,2010,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4,88.0
920,920,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,2010,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,87.0
921,921,5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,2010,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,87.0
922,922,68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,2010,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799,4,87.0
923,923,7MXVkk9YMctZqd1Srtv4MB,The Weeknd & Daft Punk,Starboy,2010,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,89.0
924,924,21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,2010,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,85.0
925,925,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,2010,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,87.0
926,926,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,2010,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,86.0
927,927,1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,2010,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,84.0
928,928,3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',2010,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,85.0
929,929,0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,2010,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4,83.0
930,930,3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked out of Heaven,2010,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,86.0
931,931,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,2010,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,86.0
932,932,7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,2010,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,85.0
933,933,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,2010,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,86.0
934,934,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,2010,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,86.0
935,935,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,2010,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,87.0
936,936,0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,2010,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4,84.0
937,937,3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,2010,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4,84.0
938,938,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,2010,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4,85.0
939,939,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,2010,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,85.0
940,940,1zi7xx7UVEFkmKfv06H8x0,Drake & WizKid & Kyla,One Dance,2010,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,85.0
941,941,0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,When I Was Your Man,2010,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4,86.0
942,942,4cktbXiXOapiLBMprHFErI,Maroon 5,Memories,2010,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,189486,4,84.0
943,943,3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,2010,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4,84.0
944,944,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,2010,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,84.0
945,945,285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,2010,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,84.0
946,946,3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,2010,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4,84.0
947,947,1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,Photograph,2010,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4,84.0
948,948,78QR3Wp35dqAhFEc2qAGjE,Lil Baby & Gunna,Drip Too Hard (Lil Baby & Gunna),2010,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543,4,84.0
949,949,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,2010,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4,84.0
950,950,04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,2010,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,180933,4,84.0
951,951,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers & Halsey,Closer,2010,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,83.0
952,952,6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,2010,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,83.0
953,953,1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,2010,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,84.0
954,954,7795WJLVKJoAyVoOtCWqXN,Sam Smith,I'm Not The Only One,2010,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4,87.0
955,955,2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein & The Weeknd,Lost in the Fire (feat. The Weeknd),2010,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4,84.0
956,956,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,2010,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,169354,4,84.0
957,957,1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,2010,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,84.0
958,958,2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),2010,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4,82.0
959,959,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,2010,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,83.0
960,960,4cluDES4hQEUhmXj6TXkSo,One Direction,What Makes You Beautiful,2010,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4,83.0
961,961,4Li2WHPkuyCdtmokzW2007,JAY-Z & Kanye West,Ni**as In Paris,2010,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333,4,83.0
962,962,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,2010,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4,83.0
963,963,5Ohxk2dO5COHF1krpoPigN,Harry Styles,Sign of the Times,2010,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4,83.0
964,964,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,2010,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,83.0
965,965,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,2010,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,82.0
966,966,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,2010,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4,82.0
967,967,6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan,2010,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,84.0
968,968,50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,2010,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4,83.0
